episodes,speakers,dialogue
614,other,"Gave it to her good, huh?"
614,sheldon,"No, I gave it to her well. Now, over here, I was thinking the turbulence could be reduced if we just put…"
614,other,"Yeah, yeah, yeah. Was she naked, or was she weawing wingewie?"
614,sheldon,I didn’t notice.
614,other,How could you not notice?
614,sheldon,I was too busy squishing all the desirable parts of her body.
614,other,"Ah, you’re kiwing me, Cooper!"
614,sheldon,Can we get back to work?
614,other,"Sure, sure, sure. You guys ever use any toys?"
614,sheldon,Toys? I do have a model rocket next to my bed.
614,other,A wocket? You’we a fweak! I wove it!
615,leonard,I don’t know why I avoided the Harry Potter books for so long. These are great. I just started number six.
615,sheldon,"That’s a good one. Dumbledore dies in that one. Yeah, I know, I didn’t see it coming, either."
615,leonard,Why would you say that?
615,sheldon,"You brought up the subject. I contributed an interesting fact on that subject. It’s called the art of conversation. Okay, your turn."
615,leonard,That was a huge spoiler.
615,sheldon,Good.
615,leonard,"What is wrong with you? If I did that, you’d bitch about it for weeks."
615,sheldon,"Oh, really, Leonard? Are you going to have another one of your hissy fits?"
615,leonard,Hissy fits? I have hissy fits?
615,sheldon,"Yes, and I have a theory why. Because of your lactose intolerance, you switched over to soy milk. Soy contains estrogen-mimicking compounds. I think your morning Cocoa Puffs are turning you into a hysterical woman."
615,leonard,"You are unbelievable. I don’t know why I put up with you. You’re controlling, you’re irritating."
615,sheldon,"There you go again, nag, nag, nag. You’re only proving my point, little lady."
615,leonard,"You know what? Screw you, Sheldon. You are the most annoying person I have ever met."
615,sheldon,"What? I’m annoying? You criticize my behaviour all the time. Sheldon, don’t talk about your bowel movements over breakfast. Sheldon, when the president of the university is giving a eulogy at a funeral, don’t yawn and point at your watch. Sheldon, don’t throw away my shirts ’cause you think they’re ugly. You’re impossible."
615,leonard,"That’s it. I don’t, I don’t have to put up with this."
615,sheldon,"Actually, I have your signature on a roommate agreement that says you do."
615,leonard,Aw. Here’s what I think of your roommate agreement.
615,sheldon,You pick that up right now.
615,leonard,No.
615,sheldon,"Roommate agreement, section 27, paragraph 5, the roommate agreement, like the American flag, cannot touch the ground."
615,leonard,I don’t care. I don’t have to do anything you say because I don’t think I want to live here anymore.
615,sheldon,Where are you going?
615,leonard,"To live with Penny and not you, you crazy bastard."
615,sheldon,Crazy bastard?
615,leonard,Yes.
615,sheldon,"Leonard, wait."
615,leonard,What?
615,sheldon,Dobby the elf dies in book seven.
615,raj,Here you go.
615,howard,Great. Come on in.
615,raj,"What, you don’t say thank you?"
615,howard,It’s my suitcase. I lent it to you two years ago.
615,raj,"Well, then, I should tell you I broke the wheel and the handle. So, is everyone from Bernadette’s company going to Vegas?"
615,howard,"No, just me, her and a couple of the big wigs. It’s part of a bonus she got."
615,raj,Cool. Did she discover a cure for something?
615,howard,Not exactly. They spent a ton of money developing this dandruff medication that had the side effect of horrible anal leakage.
615,raj,Is there a good anal leakage?
615,howard,"Anyway, it was Bernie’s idea to rebrand the stuff as a cure for constipation."
615,raj,"Way to make lemonade. You know, from around the corner where fudge is made."
615,howard,"Hey, I got a favour to ask."
615,raj,Sure.
615,howard,My mom’s been kind of an emotional wreck since that dentist she was dating dumped her.
615,raj,"Dumped her? What, did he use a forklift? Sorry. There’s nothing funny about morbid obesity."
615,howard,"She’s huge. It was funny. Anyway, I was just hoping that maybe you could check in on her tomorrow night and make sure she’s doing okay."
615,raj,"Dude, I’m a single man. Saturday night is my party night."
615,howard,Really? What do you got going on?
615,raj,"I don’t know, maybe drive down to Hollywood, hit a few hot spots, see if I can get lucky."
615,howard,"Yeah, tell me if this sounds familiar. You pay fifteen dollars to park, you stand on the pavement for an hour until you break down and give the bouncer twenty bucks to let you in. You push your way to the bar, where you drink an eighteen dollar cosmopolitan, then you stare at a pretty girl and imagine your perfect life together. Your children, grandchildren. Meanwhile, she leaves with a guy who claims he wrote Beverly Hills Chihuahua. Then you give up on anyone ever loving you, go to Marie Callender’s, buy a pie and eat it in your car in the parking lot."
615,raj,What time should I be at your mother’s?
615,howard,I told her around seven.
615,leonard,"I swear, that man is the most egotistical, insufferable human being I have ever met."
615,penny,"Yeah, but you two make such a cute couple. Like Burt and Ernie. You guys even teach me stuff about words and numbers."
615,leonard,"Well, I’ve had it. I am done. I can’t, I can’t live with him for one more minute."
615,penny,Wow. Where are you going to go?
615,leonard,I was thinking here with you.
615,penny,Oh.
615,leonard,That a problem?
615,penny,"No, not at all. No, it’s, it’s great. It’s terrific. I, you know, I just can’t help feel bad about Sheldon. I mean, how’s he going to get by without you? Ernie."
615,leonard,He’s got Amy now.
615,penny,"Yeah, he does, but it’s not the same."
615,leonard,Why?
615,penny,"Um, well, um, all right. You, you know how in Harry Potter and the Half-Blood Prince, Ron didn’t abandon Harry just because Harry started dating Ron’s sister?"
615,leonard,Harry and Ginny get together?
615,penny,"Sorry. Spoiler alert. My point is, as much as I want to live with you, I can’t do it knowing how much Sheldon needs you."
615,leonard,"Please, the only thing he needs me for is to be his whipping boy, his, his stooge, his doormat."
615,penny,"Well, you know what they say, if it ain’t broke."
615,leonard,Wow. It sounds to me like you don’t want us to live together.
615,penny,"No. No, no, I do. I do. It’s just, I mean, it’s a really big step."
615,leonard,"Is it? We’re together all the time. Financially, it makes great sense. Can you think of one reason why we shouldn’t do this?"
615,penny,"Well, um, I’m just a little thirsty."
615,leonard,Yeah.
615,penny,I got nothing.
615,leonard,Great. I’ll go get my stuff.
615,penny,"Yeah. Okay, all right, don’t freak out. You can make this work."
615,leonard,"Oh, could you clear off a shelf for me in the bathroom? I take a lot of medicine."
615,penny,"Oh, please let some of it be Xanax."
615,other,Are you ready for dessert?
615,raj,"No, thank you, Mrs. Wolowitz. As it is, I’m going to have to carry my stomach out of here like I’m a fireman rescuing an infant."
615,other,"Oh, please. You’re a tall glass of brown water. Have dessert."
615,raj,"Well, I, I really couldn’t. But, uh, I’ve had a lovely time eating your brisket and hearing about the things you’ve had removed from your body over the years. Didn’t know you could have a cyst inside another cyst."
615,other,"The doctor said they were like Russian nesting dolls. Well, if you have to go, how about I put a little doggie bag together for you?"
615,raj,"That would be lovely. Thank you.  Mrs. Wolowitz, uh, are you okay?"
615,other,Don’t mind me. I just cry when I’m lonely and have nothing to live for.
615,raj,"I, uh, I suppose I could stay for some dessert."
615,other,Great. You like chocolate chip cheesecake?
615,raj,Sure.
615,other,I’ll make one.
615,sheldon,One vintage Mr. Mxyzptlk action figure. That’s Leonard’s.
615,amy,Children’s toy.
615,sheldon,The Next Generation phaser. That’s Leonard’s.
615,amy,Children’s toy.
615,sheldon,"One Game of Thrones collector’s edition Longclaw sword. Oh, Leonard and I bought that together. That’s a bit of an ethical conundrum. Eh, I’ll keep it."
615,amy,"So, uh, what’s your plan moving forward?"
615,sheldon,"Uh, suppose I’ll have to find and cultivate a new roommate. What a task that will be. Do you know how uncivilized Leonard was when I took him in?"
615,amy,No.
615,sheldon,"Oh, it took me forever to get him on a bathroom schedule. He would just go whenever the mood struck him."
615,amy,Like a dog-boy.
615,sheldon,Exactly.
615,amy,What if you could find a roommate who was a scientist and already familiar and comfortable with your ways?
615,sheldon,"That would be ideal. If a person like that existed, I would sign on, no further questions asked."
615,amy,Great. Here I am!
615,sheldon,Wait. Here who is where?
615,amy,Me. Aren’t I your perfect roommate?
615,sheldon,Um…
615,amy,"Think about it, Sheldon. I’m not a stranger, we’re intellectually compatible, I’m willing to chauffeur you around town, and your personality quirks, which others find abhorrent or rage-inducing, I find cute as a button. What do you think?"
615,sheldon,Um…
615,amy,Tell me one reason why this isn’t a fantastic idea.
615,sheldon,Um…
615,amy,See? You can’t. I’m gonna go see if Leonard’s room is big enough for my water bed.
615,sheldon,Um…
615,sheldon,Good buddy Leonard.  Good buddy Leonard.  Good buddy Leonard.
615,leonard,What do you want?
615,sheldon,"Hey, good buddy. So, uh, I was just talking to Amy, and she made me realize that this little dust-up between you and me is much ado about nothing."
615,leonard,Is that so?
615,sheldon,"Yes. All is forgiven, so come back home. I’ll make you some soy hot chocolate, and then I’ll you tell you about our exciting new devil-may-care bathroom policy."
615,leonard,"Cut to the chase, Sheldon."
615,sheldon,"Okay. Amy’s decided she wants to move in with me, so I need you to come back home, you lovable scamp. That’s a lot of product."
615,penny,Hey. What’s going on?
