episodes,speakers,dialogue
104,rachel,"  Oh, good, good! We had this idea to make a birthday  video for Emma and we'll give it to her when she is  18."
104,phoebe,"  Oh, COOL!! Wow, it's like a time capsule!"
104,ross, Yeah!
104,phoebe,"  Oh, just think... she's gonna be watching that video  on a TV that hasn't even been invented yet! With friends  who right now are just like babies! And they'll be  living in a floating city that the humans built to  escape the ant people!"
104,ross," That's  the hope! So, is Emma awake yet?"
104,rachel,"  Oh no, it's still nap time. But she'll be up soon."
104,ross," Ah,  and where is Joey?"
104,rachel,  I said it's still nap time.
104,ross,"  Hey, there is uncle Joey!"
104,joey, Hey!
104,ross," Hey,  say something to Emma on her 18th birthday!"
104,joey," 18,  uh? """
104,ross," Joey,  NO!"
104,joey," What,  what!? it's for her hot friends!"
104,ross, When  they see this you'll be 52!
104,joey, And  starting to think about settling down!
104,rachel,"  Hey Joey, will you please set this up for people to  put Emma's presents on?"
104,joey, I'd  love to! Yeah! 
104,joey,  We were supposed to bring presents?
104,phoebe,  Yeah! I wrote Emma a song.
104,joey," Oh,  yeah! How was I supposed to know?"
104,phoebe,"  Joey, it's a birthday party."
104,joey," Yeah,  but for a one-year-old. What's the point... the other  day she laughed for like an hour at a cup. Just a  cup with a picture of Elmo on it dressed as a farmer.  And he's standing next to this cow and the cow says  """"El-moo""""!  Yeah...  that's a funny cup!"""
104,monica,  Hey!
104,chandler,  Hey hey! Where's the birthday girl?
104,rachel,"  Oh, she's still napping"
104,chandler,"  Oh, sure, she was probably up all night, excited about  the party she knows is happening."
104,rachel,"  Look, I know that you guys really want to get to Vermont  and this isn't a really big deal to you, but it really  is to us, ok? Emma will never have a first birthday  again."
104,monica,  All right... you're right. We're sorry. Now let's  wake up Emma and get the fun time started!
104,rachel,"  No really, she didn't sleep well last night, so we  can't wake her up."
104,monica,"  Are you freaking kidding me, Green?"
104,other, HI!
104,ross,   Hey!
104,monica,  So glad you came!
104,other, I  can't believe Emma is already one!
104,other,  I remember your first birthday! Ross was jealous  of all the attention we were giving you. He pulled  on his testicles so hard! We had to take him to the  emergency room!
104,ross,  There's something you didn't  know about your dad!
104,joey, Hey  Mr. and Mrs. Geller! Let me help you with that.
104,other, Thank  you!
104,joey," Oh  man, this is great, uh? The three of us together again!  You know what would be fun? If we gave this present  to Emma from all of us!"
104,other, Which  one are you?
104,monica,  I can't believe Emma is still asleep!
104,chandler,"  I know, what are we gonna do?"
104,monica,  I've got a plan. I've got a plan. I'm going to ram  this platter really hard into your ribs. You're gonna  scream out and that'll wake her up!
104,chandler,  I'm not going to Vermont with this Monica!
104,joey," Hey  Pheebs, you know what? I was thinking... since you  wrote a song, maybe I could do something for Emma  using my talents!"
104,phoebe,  So you’re gonna... hit on her?
104,joey," No,  no, no! My talents as an actor!"
104,phoebe,  Oh!
104,joey," You  know, I could like maybe... I could do a dramatic  reading of one of her books!"
104,phoebe,  Or you could stick a fork in an apple!
104,joey," Hey,  I think Emma might like it!"
104,rachel,  Oh! Emma might like what?
104,joey," Um,  my present!"
104,rachel,  What did you get her?
104,joey, Actually  we prepared performances.
104,phoebe,  Separate performances.
104,joey, But  equally real!
104,rachel,"  Well, this sounds like fun! Well, you know what? Actually?  People are getting a little antsy waiting Emma to  wake up from her nap, so would you mind performing  them once now?"
104,phoebe,"  Sure, yeah!"
104,joey,   O K.
104,rachel, 
104,ross," Oh,  great!"
104,phoebe, 
104,joey," Hey,  I do it every week with three cameras pointed at me  and a whole crew waiting!"
104,rachel,"  So, Joey, what are you gonna do for us?"
104,joey, I  will be doing a dramatic reading of one of Emma’s  books.
104,rachel,"  Oh, ok, which one?"
104,joey," Uh,  why, it’s a...   “Love you forever”. Love you forever.  By Robert Munsch. Published by Firefly books. Printed "
104,rachel, 
104,ross, Thank  you so much for that gift! Chandler 
104,ross, Amazing...  amazing.
104,rachel,"  Oh, Phoebe, I’m sorry! Phoebe has prepared something  as well."
104,phoebe,"  That’s right, I've prepared a song for Emma.  From my heart to hers. For there’s no greater  gift, than the gift of music.   Emma! Your name poses a dilemma. 'Cause not much else  rhymes with Emma! Maybe the actor Richard Crenna,  he played the commanding officer in Rambo. Happy birthday  Emma!"
104,rachel,  Is that it?
104,phoebe,"  No, of course not! I also, you know, prepared a reading "
104,other,"  No, no, no, no, no!"
104,other, Hello Emma. Happy eighteenth birthday.
104,other," Right  now that seems so far away, seventeen years."
104,other," Yes,  you’ll be all grown up by then. We’ll  be... Well your grandfather and I might not be here."
104,other," That’s  true! This message could becoming to you from beyond  the grave, Emma!"
104,other," After  all, my parents died very young."
104,other, And  my cholesterol’s off the charts!
104,other," Ok, cut! Great. That was... that was just...  yeah!"
104,rachel,"  Ross, um, don’t forget to get a shot of Emma’s  cake. It’s in a box in the fridge."
104,ross, Sure.
104,rachel,"  Oh, you're gonna love this cake. I got it from a bakery  in New Jersey, Corino’s."
104,monica,"  Oh my God, that place has the creamiest frosting!  I use to hitchhike there when I was a kid."
104,rachel,"  Well, anyway, they make these great novelty cakes,  in all different shapes, and if you give them a photo,  they’ll copy it in icing!"
104,monica,"  Oh, did you do a picture of Emma?"
104,rachel,  Yes! On a cake shaped like a bunny.
104,ross," Uh,  Rach? Does this bakery by any chance also bake erotic  cakes? Say for bachelorette parties?"
104,rachel,"  Ross, what are you talking about?   oh! Oh my God! They put my baby’s face on a  penis! Phoebe "
104,rachel, Uh.. is it ok that I still think it  looks delicious?
104,other," Jack, look at this."
104,other," I  know what you're thinking Judy, the resemblance is  uncanny!"
104,ross, I  am this close to tugging on my testicles again. Rachel 
104,ross," Ask  them if it would be faster if we cut the baby’s  face off the penis, so we can put it on the bunny. "
104,rachel,"  Oh! Believe you me! I am going to bring this cake  back, I don't even want it in my home...  Joey, don't touch it!!"
104,joey, I'm  so confused!
104,rachel, 
104,chandler,  To be fair this one does have nuts.
104,ross," Hey  Mon, that was really nice of you to loan Rachel your  car so she could go and get the cake."
104,monica,"  Oh. So nice of her to pull my hair, 'till I dropped  the key!"
104,ross," Well,  you know what? While we're waiting, you guys could  tape your message to Emma for her 18th birthday, huh? "
104,chandler,  Hi Emma! It's the year 2020. Are you still enjoying  your nap?
104,monica,"  We're Aunt Monica and uncle Chandler, by the way.  You may not recognize us, because we haven't spoken  to your parents in seventeen years!"
104,chandler,"  We used to be married, but then we missed a weekend  away together and things kind of unraveled. Because  of you! Happy Birthday. "
104,monica,"  Ross, Rachel promised it would be over by now. We  seriously have to go, if we want to get to Vermont.  I called them and the last train leaves in a half  hour."
104,phoebe,"  And you know, I have a massage client soon."
104,ross," You  guys, just please.. a little bit longer. I promise,  Rachel will be back with the cake any minute. Monica,  remember.. the frosting? huh?"
104,monica,"  Alright, 5 more minutes."
104,ross, 
104,chandler,  Was that Emma? Is she up?
104,ross," No,  Rachel got pulled over for speeding. She forgot her  licence so now I have to bring it to her."
104,phoebe,"  Well, if you're leaving, I'm definitely gonna go."
104,monica,  No! Wait! If anybody gets to go.. it's us  We've been complaining the  longest!
104,ross," No,  wait ! You guys, no, no, you can't leave! Rachel already  feels bad that the cake's messed up. How do you think  she's gonna feel when she comes back here and all  you guys are gone?"
104,chandler,  I don't know! You'll tell us on Monday!
104,ross," Joey!  You're in charge, ok? You make sure nobody leaves! "
104,joey, Got  it!  Where do you  think you're going?
104,chandler,  To the bathroom!
104,joey," Alright,  well the rest of you get comfortable, ok, because  we're gonna be here for a li...  Wait a minute, there is a window in there!"
104,phoebe,  Oh no! He's not getting away that easy! 
104,chandler, 
104,joey," Well,  that one did not have Emma's face on it."
104,phoebe,"  No, it did not."
104,joey, No.
104,other," Well,  we better get going, it's late. Jack's not allowed  to drive at night anymore. He has trouble staying  in his lane."
104,other, Last  winter I went up on a church lawn and drove right  through a manger scene. The papers thought it was  a hate crime.
104,other," Anyway,  it was lovely seeing you."
104,joey, Ok! 
104,other, Bye...  Bye dear.
104,joey, Nighty-night!
104,other, Nighty-night!
104,joey," Bye,  bye."
104,phoebe,  Joey? How could you just let them leave?
104,joey," Hey,  hey, hey, hey! I'm not gonna mess with Jack, he's  a great man, he fought for our country."
104,monica,"  No, he didn't! He pretended to be a Quaker to get  out of Korea."
104,joey, 
104,chandler,"  You do know, I can just turn them the other way around,  right?"
104,joey, Oh!  I forgot you used to live here!
104,joey, Hello?
104,other, 
104,joey, Hey! 
104,other,"  So, how did your audition go today?"
104,joey,  What audition?
104,other,  The one I told you about last week?
104,joey, What?  You never said anything about an audition!
104,other, 
104,joey," A  monologue? I don't have..  Aah! so...  I'm gonna take off!"""
104,phoebe,"  Wh.. what? No wait, you don't get to leave! I've got  a massage client waiting outside my door any minute!"
104,monica,"  Yeah, and we've paid for a room, that we're supposed  to be in right now!"
104,phoebe,"  Well, oh, ok now... Only one of us has to stay with  Emma. Ok, and as the person who realized that, I get  to go!"
104,monica,  No! no! Let's figure out a fair way to decide who's  staying.
104,joey," Oh!  I got it! Ok, everyone pick a number from one to ten.  Alright? Whoever gets the highest number gets to go  first."
104,monica, 
104,joey," Okay,  Monica picks ten, I call nine! Anyone else?"
104,phoebe,"  No, lets just draw straws."
104,joey," Or..  we could flip a coin, and then multiply the.."
104,chandler,  I'm begging you stop.
104,joey, Right.
104,monica, 
104,other," We got wind up toys for Emma for  her birthday. We can make them race, and whoever comes  in last, stays!"
